"source_id","title","authority","source_type","original_url","final_url","official_domain","official_domain_verified","http_status","access_status","response_method","content_type","https","redirected","verification_status","classification","relation_check","keyword_hits","notes","reason","verification_date","checked_at","last_verified","manual_check_required","legal_review_required","affected_results","affected_count"
"SRC-RBR-COSTS-LAW","نظام التكاليف القضائية","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/3e368087-7b31-46e7-8005-ada100b8f703/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/3e368087-7b31-46e7-8005-ada100b8f703/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","","0"
"SRC-RBR-COSTS-REG","اللائحة التنفيذية لنظام التكاليف القضائية","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/d7e8efd3-4021-4413-8255-ae7c00f190de/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/d7e8efd3-4021-4413-8255-ae7c00f190de/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","","0"
"SRC-RBR-CPL","نظام المرافعات الشرعية","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","","0"
"SRC-RBR-EXEC","نظام التنفيذ","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c81ba2f1-1bf1-443b-9b1c-a9a700f27110/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c81ba2f1-1bf1-443b-9b1c-a9a700f27110/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","","0"
"SRC-SAKANI-DEVELOPMENTAL","طلب الاستفادة من خدمة الإسكان التنموي","برنامج سكني","OFFICIAL_SERVICE_PAGE","https://sakani.sa/services/tanmwy","https://sakani.sa/services/tanmwy","sakani.sa","YES","403","HTTP_403","GET","text/html; charset=UTF-8","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NEEDS_MANUAL_CONTENT_CHECK","0","المصدر الرسمي منع/قيّد الفحص أو أعاد عطلًا مؤقتًا (HTTP 403)؛ لا يعد رابطًا مكسورًا.","المصدر الرسمي منع/قيّد الفحص أو أعاد عطلًا مؤقتًا (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","YES","NO","R-SAKANI-DEVELOPMENTAL","1"
"SRC-SAKANI-ELIGIBILITY","التحقق من استحقاق الدعم السكني","برنامج سكني","OFFICIAL_SERVICE_PAGE","https://sakani.sa/services/check-eligibility","https://sakani.sa/services/check-eligibility","sakani.sa","YES","403","HTTP_403","GET","text/html; charset=UTF-8","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NEEDS_MANUAL_CONTENT_CHECK","0","المصدر الرسمي منع/قيّد الفحص أو أعاد عطلًا مؤقتًا (HTTP 403)؛ لا يعد رابطًا مكسورًا.","المصدر الرسمي منع/قيّد الفحص أو أعاد عطلًا مؤقتًا (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","YES","NO","R-SAKANI-ELIGIBILITY | R-SAKANI-ELIGIBILITY-APPEAL","2"
"SRC-SAKANI-POLICY","لائحة الدعم السكني","برنامج سكني","LEGAL_SOURCE","https://sakani.sa/housing-subsidy-policy","https://sakani.sa/housing-subsidy-policy","sakani.sa","YES","403","HTTP_403","GET","text/html; charset=UTF-8","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NEEDS_MANUAL_CONTENT_CHECK","0","المصدر الرسمي منع/قيّد الفحص أو أعاد عطلًا مؤقتًا (HTTP 403)؛ لا يعد رابطًا مكسورًا.","المصدر الرسمي منع/قيّد الفحص أو أعاد عطلًا مؤقتًا (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","YES","NO","R-SAKANI-GRIEVANCE","1"
"SRC-SBC-BO","خدمات المستفيد الحقيقي","المركز السعودي للأعمال","GENERAL_GOVERNMENT_INFORMATION","https://business.sa/","https://business.sa/","business.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","YES","NO","R-SBC-BENEFICIAL-OWNER","1"
"SRC-SBC-COMPANY-EST","تأسيس الشركات عبر منصة الأعمال","المركز السعودي للأعمال","GENERAL_GOVERNMENT_INFORMATION","https://business.sa/","https://business.sa/","business.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","YES","NO","R-SBC-COMPANY-EST","1"
"SRC-SBC-CR-CANCEL","شطب السجل التجاري","المركز السعودي للأعمال","GENERAL_GOVERNMENT_INFORMATION","https://business.sa/","https://business.sa/","business.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","YES","NO","R-SBC-CR-CANCEL","1"
"SRC-SBC-CR-JOURNEY","رحلة المستثمر — إصدار السجلات التجارية وبدء النشاط","المركز السعودي للأعمال","OFFICIAL_SERVICE_PAGE","https://business.sa/","https://business.sa/","business.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","YES","NO","R-SBC-CR-ISSUE","1"
"SRC-SBC-ECOM-DOC","توثيق التجارة الإلكترونية والاستعلام عن متجر إلكتروني موثق — منصة الأعمال","المركز السعودي للأعمال","GENERAL_GOVERNMENT_INFORMATION","https://business.sa/","https://business.sa/","business.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","YES","NO","R-SBC-ECOM-DOC | R-SBC-ECOM-CHECK","2"
"SRC-SBC-SOLE-TRANSFER","خدمات السجل التجاري","المركز السعودي للأعمال","GENERAL_GOVERNMENT_INFORMATION","https://business.sa/","https://business.sa/","business.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","YES","NO","R-SBC-SOLE-TRANSFER","1"
"SRC-SOCPA-MEMBERSHIP","دليل العضويات","الهيئة السعودية للمراجعين والمحاسبين","OFFICIAL_PROCEDURAL_GUIDE","https://socpa.org.sa/CMSPages/GetFile.aspx?guid=fb9e4ef9-296e-4c92-96a6-a94a89a26ce0","https://socpa.org.sa/CMSPages/GetFile.aspx?guid=fb9e4ef9-296e-4c92-96a6-a94a89a26ce0","socpa.org.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","YES","NO","R-PRO-SOCPA","1"
"SRC-TAQEEM-MOTOR","تقييم أضرار المركبات ومنظومة تقدير","الهيئة السعودية للمقيّمين المعتمدين","GENERAL_GOVERNMENT_INFORMATION","https://taqeem.gov.sa/sector/vehicle","https://taqeem.gov.sa/sector/vehicle","taqeem.gov.sa","YES","403","HTTP_403","GET","text/html; charset=UTF-8","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NEEDS_MANUAL_CONTENT_CHECK","0","المصدر الرسمي منع/قيّد الفحص أو أعاد عطلًا مؤقتًا (HTTP 403)؛ لا يعد رابطًا مكسورًا.","المصدر الرسمي منع/قيّد الفحص أو أعاد عطلًا مؤقتًا (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-16","YES","NO","R-SP-MOTOR-ESTIMATE","1"
"SRC-TGA-E","الخدمات الإلكترونية والتراخيص","الهيئة العامة للنقل","GENERAL_GOVERNMENT_INFORMATION","https://eservices.tga.gov.sa/","https://eservices.tga.gov.sa/","eservices.tga.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","YES","NO","R-TGA-LICENSE","1"
"SRC-TGA-POSTAL-RIGHTS","حقوقك والتزاماتك مع شركات الطرود البريدية — الشكاوى والتصعيد","الهيئة العامة للنقل","GENERAL_GOVERNMENT_INFORMATION","https://www.tga.gov.sa/ar/WebSiteFile/bd07e77a-640e-4dd7-a24d-23ca361e8ea6","https://www.tga.gov.sa/ar/WebSiteFile/bd07e77a-640e-4dd7-a24d-23ca361e8ea6","www.tga.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-19","YES","NO","R-POSTAL-COMPLAINT | R-POSTAL-DAMAGE | R-POSTAL-ESCALATE","3"
"SRC100-PROOF","نظام الإثبات","هيئة الخبراء بمجلس الوزراء / وزارة العدل","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/2716057c-c097-4bad-8e1e-ae1400c678d5/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/2716057c-c097-4bad-8e1e-ae1400c678d5/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-EVID-BURDEN | R-EVID-ADMISSION | R-EVID-WRITING | R-EVID-DIGITAL | R-EVID-WITNESS | R-EVID-DOCUMENT-PRODUCTION | R-EVID-DENIAL-FORGERY | R-EVID-OATH | R-EVID-EXPERT | R-EVID-INSPECTION | R-EVID-RES-JUDICATA","11"
"SRC101-CYBER","بلاغات الجرائم المعلوماتية","المنصة الوطنية الموحدة / وزارة الداخلية","OFFICIAL_SERVICE_PAGE","https://my.gov.sa/.well-known/services/398352","https://my.gov.sa/.well-known/services/398352","my.gov.sa","YES","403","HTTP_403","GET","text/html; charset=UTF-8","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NEEDS_MANUAL_CONTENT_CHECK","0","المصدر الرسمي منع/قيّد الفحص أو أعاد عطلًا مؤقتًا (HTTP 403)؛ لا يعد رابطًا مكسورًا.","المصدر الرسمي منع/قيّد الفحص أو أعاد عطلًا مؤقتًا (HTTP 403)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-CRIM-CYBER-REPORT","1"
"SRC107-PSL","نظام الأحوال الشخصية","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-FAM-MAHR-BEFORE | R-FAM-MAHR-DEBT | R-FAM-MAHR-DIVORCE-BEFORE | R-FAM-MAHR-EQUIVALENT","4"
"SRC110-CIV","نظام المعاملات المدنية","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-CIVIL-CONTRACTOR-DELAY | R-CIVIL-CONTRACTOR-PRICE-INCREASE | R-CIVIL-CONTRACTOR-ESTIMATE | R-CIVIL-SUBCONTRACT | R-CIVIL-CONTRACTOR-IMPOSSIBLE","5"
"SRC111-CIV","نظام المعاملات المدنية","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-CIVIL-UNDUE-PAYMENT | R-CIVIL-UNJUST-ENRICHMENT | R-CIVIL-SALE-RISK | R-CIVIL-SALE-OTHER-OWNER | R-CIVIL-SALE-COSTS | R-CIVIL-LOAN-REPAY | R-CIVIL-LOAN-INCREASE","7"
"SRC112-CIV","نظام المعاملات المدنية","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-CIVIL-RESCISSION-BREACH | R-CIVIL-INVALID-CONTRACT | R-CIVIL-LIQUIDATED-DAMAGES | R-CIVIL-LIMITATION | R-CIVIL-CONTRACTOR-TERMINATION","5"
"SRC115-CIV","نظام المعاملات المدنية","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-CIVIL-MISTAKE | R-CIVIL-FRAUD | R-CIVIL-DURESS | R-CIVIL-EXPLOITATION","4"
"SRC116-CIV","نظام المعاملات المدنية","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-CIVIL-RESCISSION-CLAUSE","1"
"SRC117-CIV","نظام المعاملات المدنية","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-CIVIL-SETOFF | R-CIVIL-SALE-EVICTION | R-CIVIL-SALE-NONPAYMENT-CLAUSE","3"
"SRC118-FAM","نظام الأحوال الشخصية","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-FAM-KHUL-DEEP | R-FAM-ANNUL-DEFECT | R-FAM-ANNUL-NO-MAINT","3"
"SRC120-FAM","نظام الأحوال الشخصية - الحضانة","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-FAM-CUSTODY-ORDER | R-FAM-CUSTODY-LOSS | R-FAM-CUSTODY-VISIT-RIGHT | R-FAM-CUSTODY-TRAVEL-PARENT | R-FAM-CUSTODY-TRAVEL-NONPARENT","5"
"SRC121-FAM","نظام الأحوال الشخصية","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-FAM-CUSTODY-DEEP | R-FAM-CUSTODY-LEFT-HOME | R-FAM-MINOR-GUARDIAN | R-FAM-GUARDIAN-CONTINUE | R-FAM-GUARDIAN-REMOVE","5"
"SRC124-FAM","نظام الأحوال الشخصية - التركة والإرث","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-FAM-ESTATE-PRIORITY | R-FAM-INHERITANCE-DIVORCED-SPOUSE | R-FAM-INHERITANCE-SPOUSE-SHARE | R-FAM-INHERITANCE-CORE-SHARES","4"
"SRC125-FAM","نظام الأحوال الشخصية - الإرث","هيئة الخبراء بمجلس الوزراء","LEGAL_SOURCE","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","laws.boe.gov.sa","YES","","fetch failed","GET","","YES","NO","BLOCKED_FROM_AUTOMATED_CHECK","BLOCKED_FROM_AUTOMATED_CHECK","NOT_MACHINE_READABLE","0","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","تعذر الاتصال الآلي بالمصدر الرسمي (fetch failed)؛ لا يعد رابطًا مكسورًا.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","YES","NO","R-FAM-INHERITANCE-ASABA | R-FAM-INHERITANCE-DHAWI-ARHAM | R-FAM-INHERITANCE-PREGNANCY","3"
